id,date,city,state,fuel,price_inr_per_litre,Brent_Crude,USD_INR
12419,2024-02-29,Lucknow,Uttar Pradesh,diesel,89.76,84.57,82.87
12418,2024-02-29,Lucknow,Uttar Pradesh,petrol,96.57,84.57,82.87
12417,2024-02-29,Bengaluru,Karnataka,diesel,87.89,84.57,82.87
12416,2024-02-29,Bengaluru,Karnataka,petrol,101.94,84.57,82.87
12415,2024-02-29,Kolkata,West Bengal,diesel,92.76,84.57,82.87
12414,2024-02-29,Kolkata,West Bengal,petrol,106.03,84.57,82.87
12412,2024-02-29,Chennai,Tamil Nadu,petrol,102.63,84.57,82.87
12411,2024-02-29,Mumbai,Maharashtra,diesel,94.27,84.57,82.87
12410,2024-02-29,Mumbai,Maharashtra,petrol,106.31,84.57,82.87
12409,2024-02-29,Delhi,Delhi,diesel,89.62,84.57,82.87
12408,2024-02-29,Delhi,Delhi,petrol,96.72,84.57,82.87
12413,2024-02-29,Chennai,Tamil Nadu,diesel,94.24,84.57,82.87
12431,2024-03-01,Lucknow,Uttar Pradesh,diesel,89.76,84.82,82.91
12430,2024-03-01,Lucknow,Uttar Pradesh,petrol,96.57,84.82,82.91
12429,2024-03-01,Bengaluru,Karnataka,diesel,87.89,84.82,82.91
12428,2024-03-01,Bengaluru,Karnataka,petrol,101.94,84.82,82.91
12427,2024-03-01,Kolkata,West Bengal,diesel,92.76,84.82,82.91
12426,2024-03-01,Kolkata,West Bengal,petrol,106.03,84.82,82.91
12425,2024-03-01,Chennai,Tamil Nadu,diesel,94.24,84.82,82.91
12423,2024-03-01,Mumbai,Maharashtra,diesel,94.27,84.82,82.91
12422,2024-03-01,Mumbai,Maharashtra,petrol,106.31,84.82,82.91
12421,2024-03-01,Delhi,Delhi,diesel,89.62,84.82,82.91
12420,2024-03-01,Delhi,Delhi,petrol,96.72,84.82,82.91
12424,2024-03-01,Chennai,Tamil Nadu,petrol,102.63,84.82,82.91
12439,2024-03-02,Kolkata,West Bengal,diesel,92.76,84.82,82.91
12443,2024-03-02,Lucknow,Uttar Pradesh,diesel,89.76,84.82,82.91
12442,2024-03-02,Lucknow,Uttar Pradesh,petrol,96.57,84.82,82.91
12441,2024-03-02,Bengaluru,Karnataka,diesel,87.89,84.82,82.91
12440,2024-03-02,Bengaluru,Karnataka,petrol,101.94,84.82,82.91
12438,2024-03-02,Kolkata,West Bengal,petrol,106.03,84.82,82.91
12432,2024-03-02,Delhi,Delhi,petrol,96.72,84.82,82.91
12436,2024-03-02,Chennai,Tamil Nadu,petrol,102.63,84.82,82.91
12433,2024-03-02,Delhi,Delhi,diesel,89.62,84.82,82.91
12437,2024-03-02,Chennai,Tamil Nadu,diesel,94.24,84.82,82.91
12435,2024-03-02,Mumbai,Maharashtra,diesel,94.27,84.82,82.91
12434,2024-03-02,Mumbai,Maharashtra,petrol,106.31,84.82,82.91
12455,2024-03-03,Lucknow,Uttar Pradesh,diesel,89.76,84.82,82.91
12454,2024-03-03,Lucknow,Uttar Pradesh,petrol,96.57,84.82,82.91
12453,2024-03-03,Bengaluru,Karnataka,diesel,87.89,84.82,82.91
12452,2024-03-03,Bengaluru,Karnataka,petrol,101.94,84.82,82.91
12450,2024-03-03,Kolkata,West Bengal,petrol,106.03,84.82,82.91
12451,2024-03-03,Kolkata,West Bengal,diesel,92.76,84.82,82.91
12448,2024-03-03,Chennai,Tamil Nadu,petrol,102.63,84.82,82.91
12447,2024-03-03,Mumbai,Maharashtra,diesel,94.27,84.82,82.91
12446,2024-03-03,Mumbai,Maharashtra,petrol,106.31,84.82,82.91
12445,2024-03-03,Delhi,Delhi,diesel,89.62,84.82,82.91
12444,2024-03-03,Delhi,Delhi,petrol,96.72,84.82,82.91
12449,2024-03-03,Chennai,Tamil Nadu,diesel,94.24,84.82,82.91
12467,2024-03-04,Lucknow,Uttar Pradesh,diesel,89.76,86.58,82.88
12466,2024-03-04,Lucknow,Uttar Pradesh,petrol,96.57,86.58,82.88
12465,2024-03-04,Bengaluru,Karnataka,diesel,87.89,86.58,82.88
12464,2024-03-04,Bengaluru,Karnataka,petrol,101.94,86.58,82.88
12462,2024-03-04,Kolkata,West Bengal,petrol,106.03,86.58,82.88
12463,2024-03-04,Kolkata,West Bengal,diesel,92.76,86.58,82.88
12460,2024-03-04,Chennai,Tamil Nadu,petrol,102.63,86.58,82.88
12456,2024-03-04,Delhi,Delhi,petrol,96.72,86.58,82.88
12457,2024-03-04,Delhi,Delhi,diesel,89.62,86.58,82.88
12461,2024-03-04,Chennai,Tamil Nadu,diesel,94.24,86.58,82.88
12459,2024-03-04,Mumbai,Maharashtra,diesel,94.27,86.58,82.88
12458,2024-03-04,Mumbai,Maharashtra,petrol,106.31,86.58,82.88
12479,2024-03-05,Lucknow,Uttar Pradesh,diesel,89.76,85.82,82.86
12478,2024-03-05,Lucknow,Uttar Pradesh,petrol,96.57,85.82,82.86
12477,2024-03-05,Bengaluru,Karnataka,diesel,87.89,85.82,82.86
12476,2024-03-05,Bengaluru,Karnataka,petrol,101.94,85.82,82.86
12474,2024-03-05,Kolkata,West Bengal,petrol,106.03,85.82,82.86
12475,2024-03-05,Kolkata,West Bengal,diesel,92.76,85.82,82.86
12472,2024-03-05,Chennai,Tamil Nadu,petrol,102.63,85.82,82.86
12471,2024-03-05,Mumbai,Maharashtra,diesel,94.27,85.82,82.86
12470,2024-03-05,Mumbai,Maharashtra,petrol,106.31,85.82,82.86
12469,2024-03-05,Delhi,Delhi,diesel,89.62,85.82,82.86
12468,2024-03-05,Delhi,Delhi,petrol,96.72,85.82,82.86
12473,2024-03-05,Chennai,Tamil Nadu,diesel,94.24,85.82,82.86
12491,2024-03-06,Lucknow,Uttar Pradesh,diesel,89.76,86.59,82.78
12490,2024-03-06,Lucknow,Uttar Pradesh,petrol,96.57,86.59,82.78
12489,2024-03-06,Bengaluru,Karnataka,diesel,87.89,86.59,82.78
12488,2024-03-06,Bengaluru,Karnataka,petrol,101.94,86.59,82.78
12487,2024-03-06,Kolkata,West Bengal,diesel,92.76,86.59,82.78
12486,2024-03-06,Kolkata,West Bengal,petrol,106.03,86.59,82.78
12484,2024-03-06,Chennai,Tamil Nadu,petrol,102.63,86.59,82.78
12480,2024-03-06,Delhi,Delhi,petrol,96.72,86.59,82.78
12481,2024-03-06,Delhi,Delhi,diesel,89.62,86.59,82.78
12485,2024-03-06,Chennai,Tamil Nadu,diesel,94.24,86.59,82.78
12483,2024-03-06,Mumbai,Maharashtra,diesel,94.27,86.59,82.78
12482,2024-03-06,Mumbai,Maharashtra,petrol,106.31,86.59,82.78
12503,2024-03-07,Lucknow,Uttar Pradesh,diesel,89.76,84.88,82.78
12502,2024-03-07,Lucknow,Uttar Pradesh,petrol,96.57,84.88,82.78
12501,2024-03-07,Bengaluru,Karnataka,diesel,87.89,84.88,82.78
12500,2024-03-07,Bengaluru,Karnataka,petrol,101.94,84.88,82.78
12498,2024-03-07,Kolkata,West Bengal,petrol,106.03,84.88,82.78
12499,2024-03-07,Kolkata,West Bengal,diesel,92.76,84.88,82.78
12496,2024-03-07,Chennai,Tamil Nadu,petrol,102.63,84.88,82.78
12495,2024-03-07,Mumbai,Maharashtra,diesel,94.27,84.88,82.78
12494,2024-03-07,Mumbai,Maharashtra,petrol,106.31,84.88,82.78
12493,2024-03-07,Delhi,Delhi,diesel,89.62,84.88,82.78
12492,2024-03-07,Delhi,Delhi,petrol,96.72,84.88,82.78
12497,2024-03-07,Chennai,Tamil Nadu,diesel,94.24,84.88,82.78
12515,2024-03-08,Lucknow,Uttar Pradesh,diesel,89.76,84.29,82.73
12514,2024-03-08,Lucknow,Uttar Pradesh,petrol,96.57,84.29,82.73
12513,2024-03-08,Bengaluru,Karnataka,diesel,87.89,84.29,82.73
12512,2024-03-08,Bengaluru,Karnataka,petrol,101.94,84.29,82.73
12511,2024-03-08,Kolkata,West Bengal,diesel,92.76,84.29,82.73
12510,2024-03-08,Kolkata,West Bengal,petrol,106.03,84.29,82.73
12509,2024-03-08,Chennai,Tamil Nadu,diesel,94.24,84.29,82.73
12507,2024-03-08,Mumbai,Maharashtra,diesel,94.27,84.29,82.73
12506,2024-03-08,Mumbai,Maharashtra,petrol,106.31,84.29,82.73
12505,2024-03-08,Delhi,Delhi,diesel,89.62,84.29,82.73
12504,2024-03-08,Delhi,Delhi,petrol,96.72,84.29,82.73
12508,2024-03-08,Chennai,Tamil Nadu,petrol,102.63,84.29,82.73
12527,2024-03-09,Lucknow,Uttar Pradesh,diesel,89.76,84.29,82.73
12526,2024-03-09,Lucknow,Uttar Pradesh,petrol,96.57,84.29,82.73
12525,2024-03-09,Bengaluru,Karnataka,diesel,87.89,84.29,82.73
12524,2024-03-09,Bengaluru,Karnataka,petrol,101.94,84.29,82.73
12523,2024-03-09,Kolkata,West Bengal,diesel,92.76,84.29,82.73
12522,2024-03-09,Kolkata,West Bengal,petrol,106.03,84.29,82.73
12520,2024-03-09,Chennai,Tamil Nadu,petrol,102.63,84.29,82.73
12519,2024-03-09,Mumbai,Maharashtra,diesel,94.27,84.29,82.73
12518,2024-03-09,Mumbai,Maharashtra,petrol,106.31,84.29,82.73
12517,2024-03-09,Delhi,Delhi,diesel,89.62,84.29,82.73
12516,2024-03-09,Delhi,Delhi,petrol,96.72,84.29,82.73
12521,2024-03-09,Chennai,Tamil Nadu,diesel,94.24,84.29,82.73
12535,2024-03-10,Kolkata,West Bengal,diesel,92.76,84.29,82.73
12539,2024-03-10,Lucknow,Uttar Pradesh,diesel,89.76,84.29,82.73
12538,2024-03-10,Lucknow,Uttar Pradesh,petrol,96.57,84.29,82.73
12537,2024-03-10,Bengaluru,Karnataka,diesel,87.89,84.29,82.73
12536,2024-03-10,Bengaluru,Karnataka,petrol,101.94,84.29,82.73
12534,2024-03-10,Kolkata,West Bengal,petrol,106.03,84.29,82.73
12533,2024-03-10,Chennai,Tamil Nadu,diesel,94.24,84.29,82.73
12532,2024-03-10,Chennai,Tamil Nadu,petrol,102.63,84.29,82.73
12531,2024-03-10,Mumbai,Maharashtra,diesel,94.27,84.29,82.73
12530,2024-03-10,Mumbai,Maharashtra,petrol,106.31,84.29,82.73
12529,2024-03-10,Delhi,Delhi,diesel,89.62,84.29,82.73
12528,2024-03-10,Delhi,Delhi,petrol,96.72,84.29,82.73
12551,2024-03-11,Lucknow,Uttar Pradesh,diesel,89.76,83.44,82.72
12550,2024-03-11,Lucknow,Uttar Pradesh,petrol,96.57,83.44,82.72
12549,2024-03-11,Bengaluru,Karnataka,diesel,87.89,83.44,82.72
12548,2024-03-11,Bengaluru,Karnataka,petrol,101.94,83.44,82.72
12547,2024-03-11,Kolkata,West Bengal,diesel,92.76,83.44,82.72
12546,2024-03-11,Kolkata,West Bengal,petrol,106.03,83.44,82.72
12545,2024-03-11,Chennai,Tamil Nadu,diesel,94.24,83.44,82.72
12544,2024-03-11,Chennai,Tamil Nadu,petrol,102.63,83.44,82.72
12543,2024-03-11,Mumbai,Maharashtra,diesel,94.27,83.44,82.72
12542,2024-03-11,Mumbai,Maharashtra,petrol,106.31,83.44,82.72
12541,2024-03-11,Delhi,Delhi,diesel,89.62,83.44,82.72
12540,2024-03-11,Delhi,Delhi,petrol,96.72,83.44,82.72
12563,2024-03-12,Lucknow,Uttar Pradesh,diesel,89.76,83.66,82.77
12562,2024-03-12,Lucknow,Uttar Pradesh,petrol,96.57,83.66,82.77
12561,2024-03-12,Bengaluru,Karnataka,diesel,87.89,83.66,82.77
12560,2024-03-12,Bengaluru,Karnataka,petrol,101.94,83.66,82.77
12559,2024-03-12,Kolkata,West Bengal,diesel,92.76,83.66,82.77
12558,2024-03-12,Kolkata,West Bengal,petrol,106.03,83.66,82.77
12556,2024-03-12,Chennai,Tamil Nadu,petrol,102.63,83.66,82.77
12555,2024-03-12,Mumbai,Maharashtra,diesel,94.27,83.66,82.77
12554,2024-03-12,Mumbai,Maharashtra,petrol,106.31,83.66,82.77
12553,2024-03-12,Delhi,Delhi,diesel,89.62,83.66,82.77
12552,2024-03-12,Delhi,Delhi,petrol,96.72,83.66,82.77
12557,2024-03-12,Chennai,Tamil Nadu,diesel,94.24,83.66,82.77
12569,2024-03-13,Chennai,Tamil Nadu,diesel,94.24,83.95,82.81
12575,2024-03-13,Lucknow,Uttar Pradesh,diesel,89.76,83.95,82.81
12574,2024-03-13,Lucknow,Uttar Pradesh,petrol,96.57,83.95,82.81
12573,2024-03-13,Bengaluru,Karnataka,diesel,87.89,83.95,82.81
12572,2024-03-13,Bengaluru,Karnataka,petrol,101.94,83.95,82.81
12571,2024-03-13,Kolkata,West Bengal,diesel,92.76,83.95,82.81
12567,2024-03-13,Mumbai,Maharashtra,diesel,94.27,83.95,82.81
12568,2024-03-13,Chennai,Tamil Nadu,petrol,102.63,83.95,82.81
12566,2024-03-13,Mumbai,Maharashtra,petrol,106.31,83.95,82.81
12565,2024-03-13,Delhi,Delhi,diesel,89.62,83.95,82.81
12564,2024-03-13,Delhi,Delhi,petrol,96.72,83.95,82.81
12570,2024-03-13,Kolkata,West Bengal,petrol,106.03,83.95,82.81
12584,2024-03-14,Bengaluru,Karnataka,petrol,101.94,86.16,82.82
12585,2024-03-14,Bengaluru,Karnataka,diesel,87.89,86.16,82.82
12583,2024-03-14,Kolkata,West Bengal,diesel,92.76,86.16,82.82
12587,2024-03-14,Lucknow,Uttar Pradesh,diesel,89.76,86.16,82.82
12586,2024-03-14,Lucknow,Uttar Pradesh,petrol,96.57,86.16,82.82
12582,2024-03-14,Kolkata,West Bengal,petrol,106.03,86.16,82.82
12581,2024-03-14,Chennai,Tamil Nadu,diesel,94.24,86.16,82.82
12580,2024-03-14,Chennai,Tamil Nadu,petrol,102.63,86.16,82.82
12579,2024-03-14,Mumbai,Maharashtra,diesel,94.27,86.16,82.82
12578,2024-03-14,Mumbai,Maharashtra,petrol,106.31,86.16,82.82
12577,2024-03-14,Delhi,Delhi,diesel,89.62,86.16,82.82
12576,2024-03-14,Delhi,Delhi,petrol,96.72,86.16,82.82
12599,2024-03-15,Lucknow,Uttar Pradesh,diesel,89.76,85.39,82.86
12598,2024-03-15,Lucknow,Uttar Pradesh,petrol,96.57,85.39,82.86
12597,2024-03-15,Bengaluru,Karnataka,diesel,87.89,85.39,82.86
12596,2024-03-15,Bengaluru,Karnataka,petrol,101.94,85.39,82.86
12595,2024-03-15,Kolkata,West Bengal,diesel,92.76,85.39,82.86
12594,2024-03-15,Kolkata,West Bengal,petrol,106.03,85.39,82.86
12592,2024-03-15,Chennai,Tamil Nadu,petrol,102.63,85.39,82.86
12591,2024-03-15,Mumbai,Maharashtra,diesel,94.27,85.39,82.86
12590,2024-03-15,Mumbai,Maharashtra,petrol,106.31,85.39,82.86
12589,2024-03-15,Delhi,Delhi,diesel,89.62,85.39,82.86
12588,2024-03-15,Delhi,Delhi,petrol,96.72,85.39,82.86
12593,2024-03-15,Chennai,Tamil Nadu,diesel,94.24,85.39,82.86
12607,2024-03-16,Kolkata,West Bengal,diesel,92.76,85.39,82.86
12611,2024-03-16,Lucknow,Uttar Pradesh,diesel,89.76,85.39,82.86
12610,2024-03-16,Lucknow,Uttar Pradesh,petrol,96.57,85.39,82.86
12609,2024-03-16,Bengaluru,Karnataka,diesel,87.89,85.39,82.86
12608,2024-03-16,Bengaluru,Karnataka,petrol,101.94,85.39,82.86
12606,2024-03-16,Kolkata,West Bengal,petrol,106.03,85.39,82.86
12605,2024-03-16,Chennai,Tamil Nadu,diesel,94.24,85.39,82.86
12604,2024-03-16,Chennai,Tamil Nadu,petrol,102.63,85.39,82.86
12603,2024-03-16,Mumbai,Maharashtra,diesel,94.27,85.39,82.86
12602,2024-03-16,Mumbai,Maharashtra,petrol,106.31,85.39,82.86
12601,2024-03-16,Delhi,Delhi,diesel,89.62,85.39,82.86
12600,2024-03-16,Delhi,Delhi,petrol,96.72,85.39,82.86
12623,2024-03-17,Lucknow,Uttar Pradesh,diesel,89.76,85.39,82.86
12622,2024-03-17,Lucknow,Uttar Pradesh,petrol,96.57,85.39,82.86
12621,2024-03-17,Bengaluru,Karnataka,diesel,87.89,85.39,82.86
12620,2024-03-17,Bengaluru,Karnataka,petrol,101.94,85.39,82.86
12619,2024-03-17,Kolkata,West Bengal,diesel,92.76,85.39,82.86
12618,2024-03-17,Kolkata,West Bengal,petrol,106.03,85.39,82.86
12617,2024-03-17,Chennai,Tamil Nadu,diesel,94.24,85.39,82.86
12616,2024-03-17,Chennai,Tamil Nadu,petrol,102.63,85.39,82.86
12615,2024-03-17,Mumbai,Maharashtra,diesel,94.27,85.39,82.86
12614,2024-03-17,Mumbai,Maharashtra,petrol,106.31,85.39,82.86
12613,2024-03-17,Delhi,Delhi,diesel,89.62,85.39,82.86
12612,2024-03-17,Delhi,Delhi,petrol,96.72,85.39,82.86
12634,2024-03-18,Lucknow,Uttar Pradesh,petrol,96.57,86.47,82.89
12633,2024-03-18,Bengaluru,Karnataka,diesel,87.89,86.47,82.89
12632,2024-03-18,Bengaluru,Karnataka,petrol,101.94,86.47,82.89
12631,2024-03-18,Kolkata,West Bengal,diesel,92.76,86.47,82.89
12630,2024-03-18,Kolkata,West Bengal,petrol,106.03,86.47,82.89
12635,2024-03-18,Lucknow,Uttar Pradesh,diesel,89.76,86.47,82.89
12628,2024-03-18,Chennai,Tamil Nadu,petrol,102.63,86.47,82.89
12627,2024-03-18,Mumbai,Maharashtra,diesel,94.27,86.47,82.89
12626,2024-03-18,Mumbai,Maharashtra,petrol,106.31,86.47,82.89
12625,2024-03-18,Delhi,Delhi,diesel,89.62,86.47,82.89
12624,2024-03-18,Delhi,Delhi,petrol,96.72,86.47,82.89
12629,2024-03-18,Chennai,Tamil Nadu,diesel,94.24,86.47,82.89
12647,2024-03-19,Lucknow,Uttar Pradesh,diesel,89.76,87.36,83.01
12646,2024-03-19,Lucknow,Uttar Pradesh,petrol,96.57,87.36,83.01
12645,2024-03-19,Bengaluru,Karnataka,diesel,87.89,87.36,83.01
12644,2024-03-19,Bengaluru,Karnataka,petrol,101.94,87.36,83.01
12643,2024-03-19,Kolkata,West Bengal,diesel,92.76,87.36,83.01
12642,2024-03-19,Kolkata,West Bengal,petrol,106.03,87.36,83.01
12641,2024-03-19,Chennai,Tamil Nadu,diesel,94.24,87.36,83.01
12640,2024-03-19,Chennai,Tamil Nadu,petrol,102.63,87.36,83.01
12639,2024-03-19,Mumbai,Maharashtra,diesel,94.27,87.36,83.01
12638,2024-03-19,Mumbai,Maharashtra,petrol,106.31,87.36,83.01
12637,2024-03-19,Delhi,Delhi,diesel,89.62,87.36,83.01
12636,2024-03-19,Delhi,Delhi,petrol,96.72,87.36,83.01
12659,2024-03-20,Lucknow,Uttar Pradesh,diesel,89.76,85.77,83.18
12658,2024-03-20,Lucknow,Uttar Pradesh,petrol,96.57,85.77,83.18
12657,2024-03-20,Bengaluru,Karnataka,diesel,87.89,85.77,83.18
12656,2024-03-20,Bengaluru,Karnataka,petrol,101.94,85.77,83.18
12655,2024-03-20,Kolkata,West Bengal,diesel,92.76,85.77,83.18
12654,2024-03-20,Kolkata,West Bengal,petrol,106.03,85.77,83.18
12653,2024-03-20,Chennai,Tamil Nadu,diesel,94.24,85.77,83.18
12652,2024-03-20,Chennai,Tamil Nadu,petrol,102.63,85.77,83.18
12651,2024-03-20,Mumbai,Maharashtra,diesel,94.27,85.77,83.18
12650,2024-03-20,Mumbai,Maharashtra,petrol,106.31,85.77,83.18
12649,2024-03-20,Delhi,Delhi,diesel,89.62,85.77,83.18
12648,2024-03-20,Delhi,Delhi,petrol,96.72,85.77,83.18
12671,2024-03-21,Lucknow,Uttar Pradesh,diesel,89.76,84.92,83.15
12670,2024-03-21,Lucknow,Uttar Pradesh,petrol,96.57,84.92,83.15
12669,2024-03-21,Bengaluru,Karnataka,diesel,87.89,84.92,83.15
12668,2024-03-21,Bengaluru,Karnataka,petrol,101.94,84.92,83.15
12667,2024-03-21,Kolkata,West Bengal,diesel,92.76,84.92,83.15
12666,2024-03-21,Kolkata,West Bengal,petrol,106.03,84.92,83.15
12665,2024-03-21,Chennai,Tamil Nadu,diesel,94.24,84.92,83.15
12664,2024-03-21,Chennai,Tamil Nadu,petrol,102.63,84.92,83.15
12663,2024-03-21,Mumbai,Maharashtra,diesel,94.27,84.92,83.15
12662,2024-03-21,Mumbai,Maharashtra,petrol,106.31,84.92,83.15
12661,2024-03-21,Delhi,Delhi,diesel,89.62,84.92,83.15
12660,2024-03-21,Delhi,Delhi,petrol,96.72,84.92,83.15
12682,2024-03-22,Lucknow,Uttar Pradesh,petrol,96.57,84.87,83.53
12681,2024-03-22,Bengaluru,Karnataka,diesel,87.89,84.87,83.53
12680,2024-03-22,Bengaluru,Karnataka,petrol,101.94,84.87,83.53
12679,2024-03-22,Kolkata,West Bengal,diesel,92.76,84.87,83.53
12678,2024-03-22,Kolkata,West Bengal,petrol,106.03,84.87,83.53
12683,2024-03-22,Lucknow,Uttar Pradesh,diesel,89.76,84.87,83.53
12676,2024-03-22,Chennai,Tamil Nadu,petrol,102.63,84.87,83.53
12675,2024-03-22,Mumbai,Maharashtra,diesel,94.27,84.87,83.53
12674,2024-03-22,Mumbai,Maharashtra,petrol,106.31,84.87,83.53
12673,2024-03-22,Delhi,Delhi,diesel,89.62,84.87,83.53
12672,2024-03-22,Delhi,Delhi,petrol,96.72,84.87,83.53
12677,2024-03-22,Chennai,Tamil Nadu,diesel,94.24,84.87,83.53
12695,2024-03-23,Lucknow,Uttar Pradesh,diesel,89.76,84.87,83.53
12694,2024-03-23,Lucknow,Uttar Pradesh,petrol,96.57,84.87,83.53
12693,2024-03-23,Bengaluru,Karnataka,diesel,87.89,84.87,83.53
12692,2024-03-23,Bengaluru,Karnataka,petrol,101.94,84.87,83.53
12691,2024-03-23,Kolkata,West Bengal,diesel,92.76,84.87,83.53
12690,2024-03-23,Kolkata,West Bengal,petrol,106.03,84.87,83.53
12689,2024-03-23,Chennai,Tamil Nadu,diesel,94.24,84.87,83.53
12688,2024-03-23,Chennai,Tamil Nadu,petrol,102.63,84.87,83.53
12687,2024-03-23,Mumbai,Maharashtra,diesel,94.27,84.87,83.53
12686,2024-03-23,Mumbai,Maharashtra,petrol,106.31,84.87,83.53
12685,2024-03-23,Delhi,Delhi,diesel,89.62,84.87,83.53
12684,2024-03-23,Delhi,Delhi,petrol,96.72,84.87,83.53
12706,2024-03-24,Lucknow,Uttar Pradesh,petrol,96.57,84.87,83.53
12705,2024-03-24,Bengaluru,Karnataka,diesel,87.89,84.87,83.53
12704,2024-03-24,Bengaluru,Karnataka,petrol,101.94,84.87,83.53
12703,2024-03-24,Kolkata,West Bengal,diesel,92.76,84.87,83.53
12702,2024-03-24,Kolkata,West Bengal,petrol,106.03,84.87,83.53
12707,2024-03-24,Lucknow,Uttar Pradesh,diesel,89.76,84.87,83.53
12700,2024-03-24,Chennai,Tamil Nadu,petrol,102.63,84.87,83.53
12699,2024-03-24,Mumbai,Maharashtra,diesel,94.27,84.87,83.53
12698,2024-03-24,Mumbai,Maharashtra,petrol,106.31,84.87,83.53
12697,2024-03-24,Delhi,Delhi,diesel,89.62,84.87,83.53
12696,2024-03-24,Delhi,Delhi,petrol,96.72,84.87,83.53
12701,2024-03-24,Chennai,Tamil Nadu,diesel,94.24,84.87,83.53
12718,2024-03-25,Lucknow,Uttar Pradesh,petrol,96.57,86.18,83.42
12717,2024-03-25,Bengaluru,Karnataka,diesel,87.89,86.18,83.42
12716,2024-03-25,Bengaluru,Karnataka,petrol,101.94,86.18,83.42
12715,2024-03-25,Kolkata,West Bengal,diesel,92.76,86.18,83.42
12714,2024-03-25,Kolkata,West Bengal,petrol,106.03,86.18,83.42
12719,2024-03-25,Lucknow,Uttar Pradesh,diesel,89.76,86.18,83.42
12712,2024-03-25,Chennai,Tamil Nadu,petrol,102.63,86.18,83.42
12711,2024-03-25,Mumbai,Maharashtra,diesel,94.27,86.18,83.42
12710,2024-03-25,Mumbai,Maharashtra,petrol,106.31,86.18,83.42
12709,2024-03-25,Delhi,Delhi,diesel,89.62,86.18,83.42
12708,2024-03-25,Delhi,Delhi,petrol,96.72,86.18,83.42
12713,2024-03-25,Chennai,Tamil Nadu,diesel,94.24,86.18,83.42
12731,2024-03-26,Lucknow,Uttar Pradesh,diesel,89.76,85.91,83.32
12730,2024-03-26,Lucknow,Uttar Pradesh,petrol,96.57,85.91,83.32
12729,2024-03-26,Bengaluru,Karnataka,diesel,87.89,85.91,83.32
12728,2024-03-26,Bengaluru,Karnataka,petrol,101.94,85.91,83.32
12727,2024-03-26,Kolkata,West Bengal,diesel,92.76,85.91,83.32
12726,2024-03-26,Kolkata,West Bengal,petrol,106.03,85.91,83.32
12725,2024-03-26,Chennai,Tamil Nadu,diesel,94.24,85.91,83.32
12723,2024-03-26,Mumbai,Maharashtra,diesel,94.27,85.91,83.32
12722,2024-03-26,Mumbai,Maharashtra,petrol,106.31,85.91,83.32
12721,2024-03-26,Delhi,Delhi,diesel,89.62,85.91,83.32
12720,2024-03-26,Delhi,Delhi,petrol,96.72,85.91,83.32
12724,2024-03-26,Chennai,Tamil Nadu,petrol,102.63,85.91,83.32
12739,2024-03-27,Kolkata,West Bengal,diesel,92.76,84.94,83.34
12742,2024-03-27,Lucknow,Uttar Pradesh,petrol,96.57,84.94,83.34
12743,2024-03-27,Lucknow,Uttar Pradesh,diesel,89.76,84.94,83.34
12740,2024-03-27,Bengaluru,Karnataka,petrol,101.94,84.94,83.34
12738,2024-03-27,Kolkata,West Bengal,petrol,106.03,84.94,83.34
12741,2024-03-27,Bengaluru,Karnataka,diesel,87.89,84.94,83.34
12736,2024-03-27,Chennai,Tamil Nadu,petrol,102.63,84.94,83.34
12735,2024-03-27,Mumbai,Maharashtra,diesel,94.27,84.94,83.34
12734,2024-03-27,Mumbai,Maharashtra,petrol,106.31,84.94,83.34
12733,2024-03-27,Delhi,Delhi,diesel,89.62,84.94,83.34
12732,2024-03-27,Delhi,Delhi,petrol,96.72,84.94,83.34
12737,2024-03-27,Chennai,Tamil Nadu,diesel,94.24,84.94,83.34
12755,2024-03-28,Lucknow,Uttar Pradesh,diesel,89.76,86.17,83.35
12754,2024-03-28,Lucknow,Uttar Pradesh,petrol,96.57,86.17,83.35
12753,2024-03-28,Bengaluru,Karnataka,diesel,87.89,86.17,83.35
12752,2024-03-28,Bengaluru,Karnataka,petrol,101.94,86.17,83.35
12751,2024-03-28,Kolkata,West Bengal,diesel,92.76,86.17,83.35
12750,2024-03-28,Kolkata,West Bengal,petrol,106.03,86.17,83.35
12749,2024-03-28,Chennai,Tamil Nadu,diesel,94.24,86.17,83.35
12748,2024-03-28,Chennai,Tamil Nadu,petrol,102.63,86.17,83.35
12747,2024-03-28,Mumbai,Maharashtra,diesel,94.27,86.17,83.35
12746,2024-03-28,Mumbai,Maharashtra,petrol,106.31,86.17,83.35
12745,2024-03-28,Delhi,Delhi,diesel,89.62,86.17,83.35
12744,2024-03-28,Delhi,Delhi,petrol,96.72,86.17,83.35
12767,2024-03-29,Lucknow,Uttar Pradesh,diesel,89.76,86.17,83.34
12766,2024-03-29,Lucknow,Uttar Pradesh,petrol,96.57,86.17,83.34
12765,2024-03-29,Bengaluru,Karnataka,diesel,87.89,86.17,83.34
12764,2024-03-29,Bengaluru,Karnataka,petrol,101.94,86.17,83.34
12763,2024-03-29,Kolkata,West Bengal,diesel,92.76,86.17,83.34
12762,2024-03-29,Kolkata,West Bengal,petrol,106.03,86.17,83.34
12761,2024-03-29,Chennai,Tamil Nadu,diesel,94.24,86.17,83.34
12760,2024-03-29,Chennai,Tamil Nadu,petrol,102.63,86.17,83.34
12759,2024-03-29,Mumbai,Maharashtra,diesel,94.27,86.17,83.34
