id,date,city,state,fuel,price_inr_per_litre
11541,2023-12-18,Bengaluru,Karnataka,diesel,87.89
11542,2023-12-18,Lucknow,Uttar Pradesh,petrol,96.57
11543,2023-12-18,Lucknow,Uttar Pradesh,diesel,89.76
11544,2023-12-19,Delhi,Delhi,petrol,96.72
11545,2023-12-19,Delhi,Delhi,diesel,89.62
11546,2023-12-19,Mumbai,Maharashtra,petrol,106.31
11547,2023-12-19,Mumbai,Maharashtra,diesel,94.27
11548,2023-12-19,Chennai,Tamil Nadu,petrol,102.63
11549,2023-12-19,Chennai,Tamil Nadu,diesel,94.24
11550,2023-12-19,Kolkata,West Bengal,petrol,106.03
11551,2023-12-19,Kolkata,West Bengal,diesel,92.76
11552,2023-12-19,Bengaluru,Karnataka,petrol,101.94
11553,2023-12-19,Bengaluru,Karnataka,diesel,87.89
11554,2023-12-19,Lucknow,Uttar Pradesh,petrol,96.57
11555,2023-12-19,Lucknow,Uttar Pradesh,diesel,89.76
11556,2023-12-20,Delhi,Delhi,petrol,96.72
11557,2023-12-20,Delhi,Delhi,diesel,89.62
11558,2023-12-20,Mumbai,Maharashtra,petrol,106.31
11559,2023-12-20,Mumbai,Maharashtra,diesel,94.27
11560,2023-12-20,Chennai,Tamil Nadu,petrol,102.63
11561,2023-12-20,Chennai,Tamil Nadu,diesel,94.24
11562,2023-12-20,Kolkata,West Bengal,petrol,106.03
11563,2023-12-20,Kolkata,West Bengal,diesel,92.76
11564,2023-12-20,Bengaluru,Karnataka,petrol,101.94
11565,2023-12-20,Bengaluru,Karnataka,diesel,87.89
11566,2023-12-20,Lucknow,Uttar Pradesh,petrol,96.57
11567,2023-12-20,Lucknow,Uttar Pradesh,diesel,89.76
11568,2023-12-21,Delhi,Delhi,petrol,96.72
11569,2023-12-21,Delhi,Delhi,diesel,89.62
11570,2023-12-21,Mumbai,Maharashtra,petrol,106.31
11571,2023-12-21,Mumbai,Maharashtra,diesel,94.27
11572,2023-12-21,Chennai,Tamil Nadu,petrol,102.63
11573,2023-12-21,Chennai,Tamil Nadu,diesel,94.24
11574,2023-12-21,Kolkata,West Bengal,petrol,106.03
11575,2023-12-21,Kolkata,West Bengal,diesel,92.76
11576,2023-12-21,Bengaluru,Karnataka,petrol,101.94
11577,2023-12-21,Bengaluru,Karnataka,diesel,87.89
11578,2023-12-21,Lucknow,Uttar Pradesh,petrol,96.57
11579,2023-12-21,Lucknow,Uttar Pradesh,diesel,89.76
11580,2023-12-22,Delhi,Delhi,petrol,96.72
11581,2023-12-22,Delhi,Delhi,diesel,89.62
11582,2023-12-22,Mumbai,Maharashtra,petrol,106.31
11583,2023-12-22,Mumbai,Maharashtra,diesel,94.27
11584,2023-12-22,Chennai,Tamil Nadu,petrol,102.63
11585,2023-12-22,Chennai,Tamil Nadu,diesel,94.24
11586,2023-12-22,Kolkata,West Bengal,petrol,106.03
11587,2023-12-22,Kolkata,West Bengal,diesel,92.76
11588,2023-12-22,Bengaluru,Karnataka,petrol,101.94
11589,2023-12-22,Bengaluru,Karnataka,diesel,87.89
11590,2023-12-22,Lucknow,Uttar Pradesh,petrol,96.57
11591,2023-12-22,Lucknow,Uttar Pradesh,diesel,89.76
11592,2023-12-23,Delhi,Delhi,petrol,96.72
11593,2023-12-23,Delhi,Delhi,diesel,89.62
11594,2023-12-23,Mumbai,Maharashtra,petrol,106.31
11595,2023-12-23,Mumbai,Maharashtra,diesel,94.27
11596,2023-12-23,Chennai,Tamil Nadu,petrol,102.63
11597,2023-12-23,Chennai,Tamil Nadu,diesel,94.24
11598,2023-12-23,Kolkata,West Bengal,petrol,106.03
11599,2023-12-23,Kolkata,West Bengal,diesel,92.76
11600,2023-12-23,Bengaluru,Karnataka,petrol,101.94
11601,2023-12-23,Bengaluru,Karnataka,diesel,87.89
11602,2023-12-23,Lucknow,Uttar Pradesh,petrol,96.57
11603,2023-12-23,Lucknow,Uttar Pradesh,diesel,89.76
11604,2023-12-24,Delhi,Delhi,petrol,96.72
11605,2023-12-24,Delhi,Delhi,diesel,89.62
11606,2023-12-24,Mumbai,Maharashtra,petrol,106.31
11607,2023-12-24,Mumbai,Maharashtra,diesel,94.27
11608,2023-12-24,Chennai,Tamil Nadu,petrol,102.63
11609,2023-12-24,Chennai,Tamil Nadu,diesel,94.24
11610,2023-12-24,Kolkata,West Bengal,petrol,106.03
11611,2023-12-24,Kolkata,West Bengal,diesel,92.76
11612,2023-12-24,Bengaluru,Karnataka,petrol,101.94
11613,2023-12-24,Bengaluru,Karnataka,diesel,87.89
11614,2023-12-24,Lucknow,Uttar Pradesh,petrol,96.57
11615,2023-12-24,Lucknow,Uttar Pradesh,diesel,89.76
11616,2023-12-25,Delhi,Delhi,petrol,96.72
11617,2023-12-25,Delhi,Delhi,diesel,89.62
11618,2023-12-25,Mumbai,Maharashtra,petrol,106.31
11619,2023-12-25,Mumbai,Maharashtra,diesel,94.27
11620,2023-12-25,Chennai,Tamil Nadu,petrol,102.63
11621,2023-12-25,Chennai,Tamil Nadu,diesel,94.24
11622,2023-12-25,Kolkata,West Bengal,petrol,106.03
11623,2023-12-25,Kolkata,West Bengal,diesel,92.76
11624,2023-12-25,Bengaluru,Karnataka,petrol,101.94
11625,2023-12-25,Bengaluru,Karnataka,diesel,87.89
11626,2023-12-25,Lucknow,Uttar Pradesh,petrol,96.57
11627,2023-12-25,Lucknow,Uttar Pradesh,diesel,89.76
11628,2023-12-26,Delhi,Delhi,petrol,96.72
11629,2023-12-26,Delhi,Delhi,diesel,89.62
11630,2023-12-26,Mumbai,Maharashtra,petrol,106.31
11631,2023-12-26,Mumbai,Maharashtra,diesel,94.27
11632,2023-12-26,Chennai,Tamil Nadu,petrol,102.63
11633,2023-12-26,Chennai,Tamil Nadu,diesel,94.24
11634,2023-12-26,Kolkata,West Bengal,petrol,106.03
11635,2023-12-26,Kolkata,West Bengal,diesel,92.76
11636,2023-12-26,Bengaluru,Karnataka,petrol,101.94
11637,2023-12-26,Bengaluru,Karnataka,diesel,87.89
11638,2023-12-26,Lucknow,Uttar Pradesh,petrol,96.57
11639,2023-12-26,Lucknow,Uttar Pradesh,diesel,89.76
11640,2023-12-27,Delhi,Delhi,petrol,96.72
11641,2023-12-27,Delhi,Delhi,diesel,89.62
11642,2023-12-27,Mumbai,Maharashtra,petrol,106.31
11643,2023-12-27,Mumbai,Maharashtra,diesel,94.27
11644,2023-12-27,Chennai,Tamil Nadu,petrol,102.63
11645,2023-12-27,Chennai,Tamil Nadu,diesel,94.24
11646,2023-12-27,Kolkata,West Bengal,petrol,106.03
11647,2023-12-27,Kolkata,West Bengal,diesel,92.76
11648,2023-12-27,Bengaluru,Karnataka,petrol,101.94
11649,2023-12-27,Bengaluru,Karnataka,diesel,87.89
11650,2023-12-27,Lucknow,Uttar Pradesh,petrol,96.57
11651,2023-12-27,Lucknow,Uttar Pradesh,diesel,89.76
11652,2023-12-28,Delhi,Delhi,petrol,96.72
11653,2023-12-28,Delhi,Delhi,diesel,89.62
11654,2023-12-28,Mumbai,Maharashtra,petrol,106.31
11655,2023-12-28,Mumbai,Maharashtra,diesel,94.27
11656,2023-12-28,Chennai,Tamil Nadu,petrol,102.63
11657,2023-12-28,Chennai,Tamil Nadu,diesel,94.24
11658,2023-12-28,Kolkata,West Bengal,petrol,106.03
11659,2023-12-28,Kolkata,West Bengal,diesel,92.76
11660,2023-12-28,Bengaluru,Karnataka,petrol,101.94
11661,2023-12-28,Bengaluru,Karnataka,diesel,87.89
11662,2023-12-28,Lucknow,Uttar Pradesh,petrol,96.57
11663,2023-12-28,Lucknow,Uttar Pradesh,diesel,89.76
11664,2023-12-29,Delhi,Delhi,petrol,96.72
11665,2023-12-29,Delhi,Delhi,diesel,89.62
11666,2023-12-29,Mumbai,Maharashtra,petrol,106.31
11667,2023-12-29,Mumbai,Maharashtra,diesel,94.27
11668,2023-12-29,Chennai,Tamil Nadu,petrol,102.63
11669,2023-12-29,Chennai,Tamil Nadu,diesel,94.24
11670,2023-12-29,Kolkata,West Bengal,petrol,106.03
11671,2023-12-29,Kolkata,West Bengal,diesel,92.76
11672,2023-12-29,Bengaluru,Karnataka,petrol,101.94
11673,2023-12-29,Bengaluru,Karnataka,diesel,87.89
11674,2023-12-29,Lucknow,Uttar Pradesh,petrol,96.57
11675,2023-12-29,Lucknow,Uttar Pradesh,diesel,89.76
11676,2023-12-30,Delhi,Delhi,petrol,96.72
11677,2023-12-30,Delhi,Delhi,diesel,89.62
11678,2023-12-30,Mumbai,Maharashtra,petrol,106.31
11679,2023-12-30,Mumbai,Maharashtra,diesel,94.27
11680,2023-12-30,Chennai,Tamil Nadu,petrol,102.63
11681,2023-12-30,Chennai,Tamil Nadu,diesel,94.24
11682,2023-12-30,Kolkata,West Bengal,petrol,106.03
11683,2023-12-30,Kolkata,West Bengal,diesel,92.76
11684,2023-12-30,Bengaluru,Karnataka,petrol,101.94
11685,2023-12-30,Bengaluru,Karnataka,diesel,87.89
11686,2023-12-30,Lucknow,Uttar Pradesh,petrol,96.57
11687,2023-12-30,Lucknow,Uttar Pradesh,diesel,89.76
11688,2023-12-31,Delhi,Delhi,petrol,96.72
11689,2023-12-31,Delhi,Delhi,diesel,89.62
11690,2023-12-31,Mumbai,Maharashtra,petrol,106.31
11691,2023-12-31,Mumbai,Maharashtra,diesel,94.27
11692,2023-12-31,Chennai,Tamil Nadu,petrol,102.63
11693,2023-12-31,Chennai,Tamil Nadu,diesel,94.24
11694,2023-12-31,Kolkata,West Bengal,petrol,106.03
11695,2023-12-31,Kolkata,West Bengal,diesel,92.76
11696,2023-12-31,Bengaluru,Karnataka,petrol,101.94
11697,2023-12-31,Bengaluru,Karnataka,diesel,87.89
11698,2023-12-31,Lucknow,Uttar Pradesh,petrol,96.57
11699,2023-12-31,Lucknow,Uttar Pradesh,diesel,89.76
11700,2024-01-01,Delhi,Delhi,petrol,96.72
11701,2024-01-01,Delhi,Delhi,diesel,89.62
11702,2024-01-01,Mumbai,Maharashtra,petrol,106.31
11703,2024-01-01,Mumbai,Maharashtra,diesel,94.27
11704,2024-01-01,Chennai,Tamil Nadu,petrol,102.63
11705,2024-01-01,Chennai,Tamil Nadu,diesel,94.24
11706,2024-01-01,Kolkata,West Bengal,petrol,106.03
11707,2024-01-01,Kolkata,West Bengal,diesel,92.76
11708,2024-01-01,Bengaluru,Karnataka,petrol,101.94
11709,2024-01-01,Bengaluru,Karnataka,diesel,87.89
11710,2024-01-01,Lucknow,Uttar Pradesh,petrol,96.57
11711,2024-01-01,Lucknow,Uttar Pradesh,diesel,89.76
11712,2024-01-02,Delhi,Delhi,petrol,96.72
11713,2024-01-02,Delhi,Delhi,diesel,89.62
11714,2024-01-02,Mumbai,Maharashtra,petrol,106.31
11715,2024-01-02,Mumbai,Maharashtra,diesel,94.27
11716,2024-01-02,Chennai,Tamil Nadu,petrol,102.63
11717,2024-01-02,Chennai,Tamil Nadu,diesel,94.24
11718,2024-01-02,Kolkata,West Bengal,petrol,106.03
11719,2024-01-02,Kolkata,West Bengal,diesel,92.76
11720,2024-01-02,Bengaluru,Karnataka,petrol,101.94
11721,2024-01-02,Bengaluru,Karnataka,diesel,87.89
11722,2024-01-02,Lucknow,Uttar Pradesh,petrol,96.57
11723,2024-01-02,Lucknow,Uttar Pradesh,diesel,89.76
11724,2024-01-03,Delhi,Delhi,petrol,96.72
11725,2024-01-03,Delhi,Delhi,diesel,89.62
11726,2024-01-03,Mumbai,Maharashtra,petrol,106.31
11727,2024-01-03,Mumbai,Maharashtra,diesel,94.27
11728,2024-01-03,Chennai,Tamil Nadu,petrol,102.63
11729,2024-01-03,Chennai,Tamil Nadu,diesel,94.24
11730,2024-01-03,Kolkata,West Bengal,petrol,106.03
11731,2024-01-03,Kolkata,West Bengal,diesel,92.76
11732,2024-01-03,Bengaluru,Karnataka,petrol,101.94
11733,2024-01-03,Bengaluru,Karnataka,diesel,87.89
11734,2024-01-03,Lucknow,Uttar Pradesh,petrol,96.57
11735,2024-01-03,Lucknow,Uttar Pradesh,diesel,89.76
11736,2024-01-04,Delhi,Delhi,petrol,96.72
11737,2024-01-04,Delhi,Delhi,diesel,89.62
11738,2024-01-04,Mumbai,Maharashtra,petrol,106.31
11739,2024-01-04,Mumbai,Maharashtra,diesel,94.27
11740,2024-01-04,Chennai,Tamil Nadu,petrol,102.63
11741,2024-01-04,Chennai,Tamil Nadu,diesel,94.24
11742,2024-01-04,Kolkata,West Bengal,petrol,106.03
11743,2024-01-04,Kolkata,West Bengal,diesel,92.76
11744,2024-01-04,Bengaluru,Karnataka,petrol,101.94
11745,2024-01-04,Bengaluru,Karnataka,diesel,87.89
11746,2024-01-04,Lucknow,Uttar Pradesh,petrol,96.57
11747,2024-01-04,Lucknow,Uttar Pradesh,diesel,89.76
11748,2024-01-05,Delhi,Delhi,petrol,96.72
11749,2024-01-05,Delhi,Delhi,diesel,89.62
11750,2024-01-05,Mumbai,Maharashtra,petrol,106.31
11751,2024-01-05,Mumbai,Maharashtra,diesel,94.27
11752,2024-01-05,Chennai,Tamil Nadu,petrol,102.63
11753,2024-01-05,Chennai,Tamil Nadu,diesel,94.24
11754,2024-01-05,Kolkata,West Bengal,petrol,106.03
11755,2024-01-05,Kolkata,West Bengal,diesel,92.76
11756,2024-01-05,Bengaluru,Karnataka,petrol,101.94
11757,2024-01-05,Bengaluru,Karnataka,diesel,87.89
11758,2024-01-05,Lucknow,Uttar Pradesh,petrol,96.57
11759,2024-01-05,Lucknow,Uttar Pradesh,diesel,89.76
11760,2024-01-06,Delhi,Delhi,petrol,96.72
11761,2024-01-06,Delhi,Delhi,diesel,89.62
11762,2024-01-06,Mumbai,Maharashtra,petrol,106.31
11763,2024-01-06,Mumbai,Maharashtra,diesel,94.27
11764,2024-01-06,Chennai,Tamil Nadu,petrol,102.63
11765,2024-01-06,Chennai,Tamil Nadu,diesel,94.24
11766,2024-01-06,Kolkata,West Bengal,petrol,106.03
11767,2024-01-06,Kolkata,West Bengal,diesel,92.76
11768,2024-01-06,Bengaluru,Karnataka,petrol,101.94
11769,2024-01-06,Bengaluru,Karnataka,diesel,87.89
11770,2024-01-06,Lucknow,Uttar Pradesh,petrol,96.57
11771,2024-01-06,Lucknow,Uttar Pradesh,diesel,89.76
11772,2024-01-07,Delhi,Delhi,petrol,96.72
11773,2024-01-07,Delhi,Delhi,diesel,89.62
11774,2024-01-07,Mumbai,Maharashtra,petrol,106.31
11775,2024-01-07,Mumbai,Maharashtra,diesel,94.27
11776,2024-01-07,Chennai,Tamil Nadu,petrol,102.63
11777,2024-01-07,Chennai,Tamil Nadu,diesel,94.24
11778,2024-01-07,Kolkata,West Bengal,petrol,106.03
11779,2024-01-07,Kolkata,West Bengal,diesel,92.76
11780,2024-01-07,Bengaluru,Karnataka,petrol,101.94
11781,2024-01-07,Bengaluru,Karnataka,diesel,87.89
11782,2024-01-07,Lucknow,Uttar Pradesh,petrol,96.57
11783,2024-01-07,Lucknow,Uttar Pradesh,diesel,89.76
11784,2024-01-08,Delhi,Delhi,petrol,96.72
11785,2024-01-08,Delhi,Delhi,diesel,89.62
11786,2024-01-08,Mumbai,Maharashtra,petrol,106.31
11787,2024-01-08,Mumbai,Maharashtra,diesel,94.27
11788,2024-01-08,Chennai,Tamil Nadu,petrol,102.63
11789,2024-01-08,Chennai,Tamil Nadu,diesel,94.24
11790,2024-01-08,Kolkata,West Bengal,petrol,106.03
11791,2024-01-08,Kolkata,West Bengal,diesel,92.76
11792,2024-01-08,Bengaluru,Karnataka,petrol,101.94
11793,2024-01-08,Bengaluru,Karnataka,diesel,87.89
11794,2024-01-08,Lucknow,Uttar Pradesh,petrol,96.57
11795,2024-01-08,Lucknow,Uttar Pradesh,diesel,89.76
11796,2024-01-09,Delhi,Delhi,petrol,96.72
11797,2024-01-09,Delhi,Delhi,diesel,89.62
11798,2024-01-09,Mumbai,Maharashtra,petrol,106.31
11799,2024-01-09,Mumbai,Maharashtra,diesel,94.27
11800,2024-01-09,Chennai,Tamil Nadu,petrol,102.63
11801,2024-01-09,Chennai,Tamil Nadu,diesel,94.24
11802,2024-01-09,Kolkata,West Bengal,petrol,106.03
11803,2024-01-09,Kolkata,West Bengal,diesel,92.76
11804,2024-01-09,Bengaluru,Karnataka,petrol,101.94
11805,2024-01-09,Bengaluru,Karnataka,diesel,87.89
11806,2024-01-09,Lucknow,Uttar Pradesh,petrol,96.57
11807,2024-01-09,Lucknow,Uttar Pradesh,diesel,89.76
11808,2024-01-10,Delhi,Delhi,petrol,96.72
11809,2024-01-10,Delhi,Delhi,diesel,89.62
11810,2024-01-10,Mumbai,Maharashtra,petrol,106.31
11811,2024-01-10,Mumbai,Maharashtra,diesel,94.27
11812,2024-01-10,Chennai,Tamil Nadu,petrol,102.63
11813,2024-01-10,Chennai,Tamil Nadu,diesel,94.24
11814,2024-01-10,Kolkata,West Bengal,petrol,106.03
11815,2024-01-10,Kolkata,West Bengal,diesel,92.76
11816,2024-01-10,Bengaluru,Karnataka,petrol,101.94
11817,2024-01-10,Bengaluru,Karnataka,diesel,87.89
11818,2024-01-10,Lucknow,Uttar Pradesh,petrol,96.57
11819,2024-01-10,Lucknow,Uttar Pradesh,diesel,89.76
11820,2024-01-11,Delhi,Delhi,petrol,96.72
11821,2024-01-11,Delhi,Delhi,diesel,89.62
11822,2024-01-11,Mumbai,Maharashtra,petrol,106.31
11823,2024-01-11,Mumbai,Maharashtra,diesel,94.27
11824,2024-01-11,Chennai,Tamil Nadu,petrol,102.63
11825,2024-01-11,Chennai,Tamil Nadu,diesel,94.24
11826,2024-01-11,Kolkata,West Bengal,petrol,106.03
11827,2024-01-11,Kolkata,West Bengal,diesel,92.76
11828,2024-01-11,Bengaluru,Karnataka,petrol,101.94
11829,2024-01-11,Bengaluru,Karnataka,diesel,87.89
11830,2024-01-11,Lucknow,Uttar Pradesh,petrol,96.57
11831,2024-01-11,Lucknow,Uttar Pradesh,diesel,89.76
11832,2024-01-12,Delhi,Delhi,petrol,96.72
11833,2024-01-12,Delhi,Delhi,diesel,89.62
11834,2024-01-12,Mumbai,Maharashtra,petrol,106.31
11835,2024-01-12,Mumbai,Maharashtra,diesel,94.27
11836,2024-01-12,Chennai,Tamil Nadu,petrol,102.63
11837,2024-01-12,Chennai,Tamil Nadu,diesel,94.24
11838,2024-01-12,Kolkata,West Bengal,petrol,106.03
11839,2024-01-12,Kolkata,West Bengal,diesel,92.76
11840,2024-01-12,Bengaluru,Karnataka,petrol,101.94
11841,2024-01-12,Bengaluru,Karnataka,diesel,87.89
11842,2024-01-12,Lucknow,Uttar Pradesh,petrol,96.57
11843,2024-01-12,Lucknow,Uttar Pradesh,diesel,89.76
11844,2024-01-13,Delhi,Delhi,petrol,96.72
11845,2024-01-13,Delhi,Delhi,diesel,89.62
11846,2024-01-13,Mumbai,Maharashtra,petrol,106.31
11847,2024-01-13,Mumbai,Maharashtra,diesel,94.27
11848,2024-01-13,Chennai,Tamil Nadu,petrol,102.63
11849,2024-01-13,Chennai,Tamil Nadu,diesel,94.24
11850,2024-01-13,Kolkata,West Bengal,petrol,106.03
11851,2024-01-13,Kolkata,West Bengal,diesel,92.76
11852,2024-01-13,Bengaluru,Karnataka,petrol,101.94
11853,2024-01-13,Bengaluru,Karnataka,diesel,87.89
11854,2024-01-13,Lucknow,Uttar Pradesh,petrol,96.57
11855,2024-01-13,Lucknow,Uttar Pradesh,diesel,89.76
11856,2024-01-14,Delhi,Delhi,petrol,96.72
11857,2024-01-14,Delhi,Delhi,diesel,89.62
11858,2024-01-14,Mumbai,Maharashtra,petrol,106.31
11859,2024-01-14,Mumbai,Maharashtra,diesel,94.27
11860,2024-01-14,Chennai,Tamil Nadu,petrol,102.63
11861,2024-01-14,Chennai,Tamil Nadu,diesel,94.24
11862,2024-01-14,Kolkata,West Bengal,petrol,106.03
11863,2024-01-14,Kolkata,West Bengal,diesel,92.76
11864,2024-01-14,Bengaluru,Karnataka,petrol,101.94
11865,2024-01-14,Bengaluru,Karnataka,diesel,87.89
11866,2024-01-14,Lucknow,Uttar Pradesh,petrol,96.57
11867,2024-01-14,Lucknow,Uttar Pradesh,diesel,89.76
11868,2024-01-15,Delhi,Delhi,petrol,96.72
11869,2024-01-15,Delhi,Delhi,diesel,89.62
11870,2024-01-15,Mumbai,Maharashtra,petrol,106.31
11871,2024-01-15,Mumbai,Maharashtra,diesel,94.27
11872,2024-01-15,Chennai,Tamil Nadu,petrol,102.63
11873,2024-01-15,Chennai,Tamil Nadu,diesel,94.24
11874,2024-01-15,Kolkata,West Bengal,petrol,106.03
11875,2024-01-15,Kolkata,West Bengal,diesel,92.76
11876,2024-01-15,Bengaluru,Karnataka,petrol,101.94
11877,2024-01-15,Bengaluru,Karnataka,diesel,87.89
11878,2024-01-15,Lucknow,Uttar Pradesh,petrol,96.57
11879,2024-01-15,Lucknow,Uttar Pradesh,diesel,89.76
11880,2024-01-16,Delhi,Delhi,petrol,96.72
11881,2024-01-16,Delhi,Delhi,diesel,89.62
11882,2024-01-16,Mumbai,Maharashtra,petrol,106.31
11883,2024-01-16,Mumbai,Maharashtra,diesel,94.27
11884,2024-01-16,Chennai,Tamil Nadu,petrol,102.63
11885,2024-01-16,Chennai,Tamil Nadu,diesel,94.24
11886,2024-01-16,Kolkata,West Bengal,petrol,106.03
11887,2024-01-16,Kolkata,West Bengal,diesel,92.76
11888,2024-01-16,Bengaluru,Karnataka,petrol,101.94
11889,2024-01-16,Bengaluru,Karnataka,diesel,87.89
11890,2024-01-16,Lucknow,Uttar Pradesh,petrol,96.57
11891,2024-01-16,Lucknow,Uttar Pradesh,diesel,89.76
11892,2024-01-17,Delhi,Delhi,petrol,96.72
11893,2024-01-17,Delhi,Delhi,diesel,89.62
11894,2024-01-17,Mumbai,Maharashtra,petrol,106.31
11895,2024-01-17,Mumbai,Maharashtra,diesel,94.27
11896,2024-01-17,Chennai,Tamil Nadu,petrol,102.63
11897,2024-01-17,Chennai,Tamil Nadu,diesel,94.24
11898,2024-01-17,Kolkata,West Bengal,petrol,106.03
11899,2024-01-17,Kolkata,West Bengal,diesel,92.76
11900,2024-01-17,Bengaluru,Karnataka,petrol,101.94
11901,2024-01-17,Bengaluru,Karnataka,diesel,87.89
11902,2024-01-17,Lucknow,Uttar Pradesh,petrol,96.57
11903,2024-01-17,Lucknow,Uttar Pradesh,diesel,89.76
11904,2024-01-18,Delhi,Delhi,petrol,96.72
11905,2024-01-18,Delhi,Delhi,diesel,89.62
11906,2024-01-18,Mumbai,Maharashtra,petrol,106.31
11907,2024-01-18,Mumbai,Maharashtra,diesel,94.27
11908,2024-01-18,Chennai,Tamil Nadu,petrol,102.63
11909,2024-01-18,Chennai,Tamil Nadu,diesel,94.24
11910,2024-01-18,Kolkata,West Bengal,petrol,106.03
11911,2024-01-18,Kolkata,West Bengal,diesel,92.76
11912,2024-01-18,Bengaluru,Karnataka,petrol,101.94
11913,2024-01-18,Bengaluru,Karnataka,diesel,87.89
11914,2024-01-18,Lucknow,Uttar Pradesh,petrol,96.57
11915,2024-01-18,Lucknow,Uttar Pradesh,diesel,89.76
11916,2024-01-19,Delhi,Delhi,petrol,96.72
11917,2024-01-19,Delhi,Delhi,diesel,89.62
11918,2024-01-19,Mumbai,Maharashtra,petrol,106.31
11919,2024-01-19,Mumbai,Maharashtra,diesel,94.27
11920,2024-01-19,Chennai,Tamil Nadu,petrol,102.63
11921,2024-01-19,Chennai,Tamil Nadu,diesel,94.24
11922,2024-01-19,Kolkata,West Bengal,petrol,106.03
11923,2024-01-19,Kolkata,West Bengal,diesel,92.76
11924,2024-01-19,Bengaluru,Karnataka,petrol,101.94
11925,2024-01-19,Bengaluru,Karnataka,diesel,87.89
11926,2024-01-19,Lucknow,Uttar Pradesh,petrol,96.57
11927,2024-01-19,Lucknow,Uttar Pradesh,diesel,89.76
11928,2024-01-20,Delhi,Delhi,petrol,96.72
11929,2024-01-20,Delhi,Delhi,diesel,89.62
11930,2024-01-20,Mumbai,Maharashtra,petrol,106.31
11931,2024-01-20,Mumbai,Maharashtra,diesel,94.27
11932,2024-01-20,Chennai,Tamil Nadu,petrol,102.63
11933,2024-01-20,Chennai,Tamil Nadu,diesel,94.24
11934,2024-01-20,Kolkata,West Bengal,petrol,106.03
11935,2024-01-20,Kolkata,West Bengal,diesel,92.76
11936,2024-01-20,Bengaluru,Karnataka,petrol,101.94
11937,2024-01-20,Bengaluru,Karnataka,diesel,87.89
11938,2024-01-20,Lucknow,Uttar Pradesh,petrol,96.57
11939,2024-01-20,Lucknow,Uttar Pradesh,diesel,89.76
11940,2024-01-21,Delhi,Delhi,petrol,96.72
11941,2024-01-21,Delhi,Delhi,diesel,89.62
11942,2024-01-21,Mumbai,Maharashtra,petrol,106.31
11943,2024-01-21,Mumbai,Maharashtra,diesel,94.27
11944,2024-01-21,Chennai,Tamil Nadu,petrol,102.63
11945,2024-01-21,Chennai,Tamil Nadu,diesel,94.24
11946,2024-01-21,Kolkata,West Bengal,petrol,106.03
11947,2024-01-21,Kolkata,West Bengal,diesel,92.76
11948,2024-01-21,Bengaluru,Karnataka,petrol,101.94
11949,2024-01-21,Bengaluru,Karnataka,diesel,87.89
11950,2024-01-21,Lucknow,Uttar Pradesh,petrol,96.57
11951,2024-01-21,Lucknow,Uttar Pradesh,diesel,89.76
11952,2024-01-22,Delhi,Delhi,petrol,96.72
11953,2024-01-22,Delhi,Delhi,diesel,89.62
11954,2024-01-22,Mumbai,Maharashtra,petrol,106.31
11955,2024-01-22,Mumbai,Maharashtra,diesel,94.27
11956,2024-01-22,Chennai,Tamil Nadu,petrol,102.63
11957,2024-01-22,Chennai,Tamil Nadu,diesel,94.24
11958,2024-01-22,Kolkata,West Bengal,petrol,106.03
11959,2024-01-22,Kolkata,West Bengal,diesel,92.76
11960,2024-01-22,Bengaluru,Karnataka,petrol,101.94
11961,2024-01-22,Bengaluru,Karnataka,diesel,87.89
11962,2024-01-22,Lucknow,Uttar Pradesh,petrol,96.57
11963,2024-01-22,Lucknow,Uttar Pradesh,diesel,89.76
11964,2024-01-23,Delhi,Delhi,petrol,96.72
11965,2024-01-23,Delhi,Delhi,diesel,89.62
11966,2024-01-23,Mumbai,Maharashtra,petrol,106.31
11967,2024-01-23,Mumbai,Maharashtra,diesel,94.27
11968,2024-01-23,Chennai,Tamil Nadu,petrol,102.63
11969,2024-01-23,Chennai,Tamil Nadu,diesel,94.24
11970,2024-01-23,Kolkata,West Bengal,petrol,106.03
11971,2024-01-23,Kolkata,West Bengal,diesel,92.76
11972,2024-01-23,Bengaluru,Karnataka,petrol,101.94
11973,2024-01-23,Bengaluru,Karnataka,diesel,87.89
11974,2024-01-23,Lucknow,Uttar Pradesh,petrol,96.57
11975,2024-01-23,Lucknow,Uttar Pradesh,diesel,89.76
11976,2024-01-24,Delhi,Delhi,petrol,96.72
11977,2024-01-24,Delhi,Delhi,diesel,89.62
11978,2024-01-24,Mumbai,Maharashtra,petrol,106.31
11979,2024-01-24,Mumbai,Maharashtra,diesel,94.27
11980,2024-01-24,Chennai,Tamil Nadu,petrol,102.63
11981,2024-01-24,Chennai,Tamil Nadu,diesel,94.24
11982,2024-01-24,Kolkata,West Bengal,petrol,106.03
11983,2024-01-24,Kolkata,West Bengal,diesel,92.76
11984,2024-01-24,Bengaluru,Karnataka,petrol,101.94
11985,2024-01-24,Bengaluru,Karnataka,diesel,87.89
11986,2024-01-24,Lucknow,Uttar Pradesh,petrol,96.57
11987,2024-01-24,Lucknow,Uttar Pradesh,diesel,89.76
11988,2024-01-25,Delhi,Delhi,petrol,96.72
11989,2024-01-25,Delhi,Delhi,diesel,89.62
11990,2024-01-25,Mumbai,Maharashtra,petrol,106.31
